20/06/21 01:17:16,Z2.CALWEAR,1-A18,0.7,803.9
20/06/21 01:17:23,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:17:23,Z2.GRINDEND,1-A18,9.9,658.0,656.0,OK,633.8,0.0,0.0,0.0,A,254.8,207.0
20/06/21 01:17:23,Z2.GRINDIPG,1-A18,-232.9,-4.5,-257.9,-7.0
20/06/21 01:17:46,PT.ALIGN,2-B02,732.790,6769.575,0.0
20/06/21 01:18:17,Z1.CALWEAR,1-A20,0.0,2585.4
20/06/21 01:18:24,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:18:24,Z1.GRINDEND,1-A20,14.7,1095.5,1094.6,OK,663.7,B,266.8,217.3
20/06/21 01:18:25,Z1.GRINDIPG,1-A20,203.2,13.8,-230.5,10.4
20/06/21 01:18:35,Z1.GRINDSTT,1-A22,ZA421-L130355-152L
20/06/21 01:18:35,Z2.GRINDSTT,1-A20,ZA421-L130355-152L
20/06/21 01:18:58,SP.CLEAN,1-A14
20/06/21 01:19:51,RB.UNLOAD,1-A14
20/06/21 01:20:14,T2.PICKUPCT,1-A16
20/06/21 01:21:18,T1.TRANSCT,1-A24
20/06/21 01:21:21,T2.TRANSST,1-A16
20/06/21 01:21:30,T1.PICKUPPT,2-B02
20/06/21 01:21:42,RB.DETECT,2-B04,Forward
20/06/21 01:21:54,Z2.CALWEAR,1-A20,0.0,803.9
20/06/21 01:22:01,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:22:01,RB.LOADPT,2-B04
20/06/21 01:22:01,Z2.GRINDEND,1-A20,9.8,658.0,655.9,OK,633.8,0.0,0.0,0.0,B,266.8,217.3
20/06/21 01:22:01,Z2.GRINDIPG,1-A20,-224.5,5.9,-250.9,1.9
20/06/21 01:22:38,PT.ALIGN,2-B04,-3508.027,-5546.038,0.0
20/06/21 01:23:28,Z1.CALWEAR,1-A22,0.0,2585.4
20/06/21 01:23:35,Z.INTERVAL,0.2,0.2,0.0
20/06/21 01:23:35,Z1.GRINDEND,1-A22,14.8,1094.5,1093.4,OK,663.5,C,261.4,205.9
20/06/21 01:23:35,Z1.GRINDIPG,1-A22,199.0,10.1,-235.7,6.2
20/06/21 01:23:49,Z1.GRINDSTT,1-A24,ZA421-L130355-152L
20/06/21 01:23:49,Z2.GRINDSTT,1-A22,ZA421-L130355-152L
20/06/21 01:24:09,SP.CLEAN,1-A16
20/06/21 01:25:02,RB.UNLOAD,1-A16
20/06/21 01:25:28,T2.PICKUPCT,1-A18
20/06/21 01:26:33,T1.TRANSCT,2-B02
20/06/21 01:26:35,T2.TRANSST,1-A18
20/06/21 01:26:43,T1.PICKUPPT,2-B04
20/06/21 01:26:56,RB.DETECT,2-B06,Forward
20/06/21 01:27:15,RB.LOADPT,2-B06
20/06/21 01:27:28,Z2.CALWEAR,1-A22,0.0,803.9
20/06/21 01:27:35,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:27:35,Z2.GRINDEND,1-A22,9.9,658.2,656.0,OK,633.9,0.0,0.0,0.0,C,261.4,205.9
20/06/21 01:27:35,Z2.GRINDIPG,1-A22,-229.4,-0.7,-253.6,-1.7
20/06/21 01:27:55,PT.ALIGN,2-B06,5436.198,3299.975,0.0
20/06/21 01:28:41,Z1.CALWEAR,1-A24,1.4,2586.8
20/06/21 01:28:48,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:28:48,Z1.GRINDEND,1-A24,14.9,1095.3,1094.2,OK,663.6,D,261.5,213.0
20/06/21 01:28:48,Z1.GRINDIPG,1-A24,203.8,16.8,-230.3,13.6
20/06/21 01:29:00,Z1.GRINDSTT,2-B02,ZA421-L130355-152L
20/06/21 01:29:00,Z2.GRINDSTT,1-A24,ZA421-L130355-152L
20/06/21 01:29:22,SP.CLEAN,1-A18
20/06/21 01:30:14,RB.UNLOAD,1-A18
20/06/21 01:30:39,T2.PICKUPCT,1-A20
20/06/21 01:31:43,T1.TRANSCT,2-B04
20/06/21 01:31:47,T2.TRANSST,1-A20
20/06/21 01:31:55,T1.PICKUPPT,2-B06
20/06/21 01:32:07,RB.DETECT,2-B08,Forward
20/06/21 01:32:26,RB.LOADPT,2-B08
20/06/21 01:32:35,Z2.CALWEAR,1-A24,0.0,803.9
20/06/21 01:32:41,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:32:42,Z2.GRINDEND,1-A24,9.8,657.2,655.2,OK,633.8,0.0,0.0,0.0,D,261.5,213.0
20/06/21 01:32:42,Z2.GRINDIPG,1-A24,-225.0,8.1,-251.0,4.9
20/06/21 01:33:02,PT.ALIGN,2-B08,-6205.783,-665.025,0.0
20/06/21 01:33:53,Z1.CALWEAR,2-B02,1.4,2588.2
20/06/21 01:34:00,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:34:00,Z1.GRINDEND,2-B02,15.0,1095.5,1094.4,OK,663.7,A,254.8,207.0
20/06/21 01:34:00,Z1.GRINDIPG,2-B02,198.0,7.7,-236.1,5.0
20/06/21 01:34:11,Z1.GRINDSTT,2-B04,ZA421-L130355-152L
20/06/21 01:34:11,Z2.GRINDSTT,2-B02,ZA421-L130355-152L
20/06/21 01:34:33,SP.CLEAN,1-A20
20/06/21 01:35:25,RB.UNLOAD,1-A20
20/06/21 01:35:51,T2.PICKUPCT,1-A22
20/06/21 01:36:55,T1.TRANSCT,2-B06
20/06/21 01:36:58,T2.TRANSST,1-A22
20/06/21 01:37:06,T1.PICKUPPT,2-B08
20/06/21 01:37:19,RB.DETECT,2-B10,Forward
20/06/21 01:37:37,RB.LOADPT,2-B10
20/06/21 01:38:03,Z2.CALWEAR,2-B02,0.7,804.6
20/06/21 01:38:10,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:38:10,Z2.GRINDEND,2-B02,9.9,658.1,655.9,OK,633.7,0.0,0.0,0.0,A,254.8,207.0
20/06/21 01:38:10,Z2.GRINDIPG,2-B02,-232.9,-4.8,-256.5,-5.1
20/06/21 01:38:16,PT.ALIGN,2-B10,5905.679,-1753.085,0.0
20/06/21 01:39:02,Z1.CALWEAR,2-B04,0.0,2588.2
20/06/21 01:39:09,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:39:09,Z1.GRINDEND,2-B04,15.1,1094.5,1093.7,OK,663.1,B,266.8,217.3
20/06/21 01:39:09,Z1.GRINDIPG,2-B04,202.4,14.1,-231.4,10.8
20/06/21 01:39:20,Z1.GRINDSTT,2-B06,ZA421-L130355-152L
20/06/21 01:39:20,Z2.GRINDSTT,2-B04,ZA421-L130355-152L
20/06/21 01:39:46,SP.CLEAN,1-A22
20/06/21 01:40:37,RB.UNLOAD,1-A22
20/06/21 01:40:59,T2.PICKUPCT,1-A24
20/06/21 01:42:04,T1.TRANSCT,2-B08
20/06/21 01:42:06,T2.TRANSST,1-A24
20/06/21 01:42:15,T1.PICKUPPT,2-B10
20/06/21 01:42:28,RB.DETECT,2-B12,Forward
20/06/21 01:42:37,Z2.CALWEAR,2-B04,0.0,804.6
20/06/21 01:42:44,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:42:44,Z2.GRINDEND,2-B04,9.8,657.7,655.7,OK,634.0,0.0,0.0,0.0,B,266.8,217.3
20/06/21 01:42:44,Z2.GRINDIPG,2-B04,-224.7,5.9,-249.7,3.6
20/06/21 01:42:46,RB.LOADPT,2-B12
20/06/21 01:43:21,PT.ALIGN,2-B12,-4699.281,4022.181,0.0
20/06/21 01:44:11,Z1.CALWEAR,2-B06,0.0,2588.2
20/06/21 01:44:19,Z.INTERVAL,0.2,0.3,0.0
20/06/21 01:44:19,Z1.GRINDEND,2-B06,15.1,1094.2,1093.0,OK,663.5,C,261.4,205.9
20/06/21 01:44:19,Z1.GRINDIPG,2-B06,198.6,10.1,-234.2,6.7
20/06/21 01:44:33,Z1.GRINDSTT,2-B08,ZA421-L130355-152L
20/06/21 01:44:33,Z2.GRINDSTT,2-B06,ZA421-L130355-152L
20/06/21 01:44:53,SP.CLEAN,1-A24
20/06/21 01:45:47,RB.UNLOAD,1-A24
20/06/21 01:46:04,CA.FINISH,1
20/06/21 01:46:13,T2.PICKUPCT,2-B02
